time,tx,ty,qlat,qsens,lw,sw,precip,,,
650.5,0,0,12.78637443,-2.497770804,41.23462268,-164.8922158,1.67E+06,,,
650.75,0,0,19.18992761,-0.451121528,46.11175611,-384.9130642,4.88E+05,,,
651,0,0,20.44623435,-1.356833884,63.13057262,-160.0852645,2.46E+03,,,
651.25,0,0,12.70899461,-3.860691933,66.81985375,-0.322911371,3.50E+04,,,
651.5,0,0,16.00815001,-6.403712892,50.52401609,-187.2706841,3.69E+05,,,
651.75,0,0,15.22080619,-3.490069484,58.54745236,-463.1065699,7.56E+04,,,
652,0,0,14.83058078,-1.232409679,50.64917775,-120.0369477,7.39E+04,,,
652.25,0,0,16.58998893,-2.230272708,65.88199972,-0.322911371,1.29E+03,,,
652.5,0,0,23.87298885,3.277072845,73.19506675,-265.5323562,1.29E+03,,,
652.75,0,0,14.19963268,5.172325011,89.76811009,-681.8530362,1.29E+03,,,
653,0,0,16.62191205,0.342150304,89.71274745,-225.5161571,1.29E+03,,,
653.25,0,0,17.46345623,6.806195658,74.21855602,-0.322911371,1.29E+03,,,
653.5,0,0,17.24486012,2.989429086,47.48275042,-158.6182277,1.29E+03,,,
653.75,0,0,12.54436583,-0.858844517,42.06470818,-383.7265976,1.29E+03,,,
654,0,0,6.630131833,-5.132652814,58.42796465,-174.2787911,1.55E+04,,,
654.25,0,0,6.571899802,-7.262181491,53.04090314,-0.322911371,3.99E+04,,,
654.5,0,0,11.64947428,-0.85697013,58.39160279,-240.8847162,2.25E+04,,,
654.75,0,0,14.56318588,0.251627255,53.63059904,-504.5567678,5.78E+04,,,
655,0,0,10.53338604,-5.949655195,54.17062937,-156.3680359,7.93E+04,,,
655.25,0,0,7.008979312,-9.295880674,42.90497907,-0.322911371,3.49E+04,,,
655.5,0,0,5.427512259,-4.92321539,60.11859264,-245.8284521,2.36E+04,,,
655.75,0,0,5.666925407,-1.018736562,44.54623432,-425.7939752,3.03E+04,,,
656,0,0,3.227859721,0.271300475,50.90461013,-151.8708809,1.92E+04,,,
656.25,0,0,1.916567271,-1.454882848,49.11539807,-0.322911371,1.29E+03,,,
656.5,0,0,-0.262997417,-1.199279687,35.80219939,-186.1827628,7.26E+03,,,
656.75,0,0,-0.204769076,-0.868907244,60.84072508,-558.5139276,1.74E+04,,,
657,0,0,2.437548411,-1.69621331,51.13088839,-137.2660192,7.26E+03,,,
657.25,0,0,4.365282654,-4.037725577,47.66907115,-0.459997645,4.38E+04,,,
657.5,0,0,7.362704459,-3.694766217,27.29365015,-119.5932822,2.40E+05,,,
657.75,0,0,2.534313581,-2.010406022,25.0144655,-281.0506368,2.37E+05,,,
658,0,0,-0.380447978,-0.394220789,19.94311187,-71.04892441,1.56E+06,,,
658.25,0,0,-0.717550051,-2.268091709,16.16593268,-0.322911371,1.63E+06,,,
658.5,0,0,-0.112997045,0.037248541,22.63460955,-121.2296849,1.26E+06,,,
658.75,0,0,1.773980592,-0.113151064,27.00417183,-289.5234478,2.40E+05,,,
659,0,0,1.860837167,-0.292190605,30.24327649,-134.395561,3.51E+05,,,
659.25,0,0,0.828006972,-9.49525306,8.926567202,-0.782881054,3.24E+06,,,
659.5,0,0,3.487070404,-8.161617413,10.64189319,-94.46327204,2.69E+06,,,
659.75,0,0,0.265083509,-8.241765187,9.986625981,-200.8249987,1.22E+06,,,
660,0,0,2.586739908,-6.668861095,14.11558208,-81.88178257,1.22E+06,,,
660.25,0,0,6.612202985,-0.53523526,24.0670559,-0.459997645,1.31E+06,,,
660.5,0,0,10.93268027,-2.404569853,39.32623885,-223.5759208,1.29E+05,,,
660.75,0,0,11.50732545,1.708638137,59.6747984,-581.5196299,7.26E+03,,,
661,0,0,13.46461361,6.139448753,65.54937606,-168.4249764,1.49E+04,,,
661.25,0,0,16.86414894,6.416450919,61.39123364,-0.412472413,1.29E+03,,,
661.5,0,0,17.22855286,3.986959392,64.08236226,-255.1068222,1.29E+03,,,
661.75,0,0,7.170125256,0.697251487,67.1505513,-573.8563434,1.29E+03,,,
662,0,0,7.872002231,0.627978572,72.18337962,-193.7000597,1.29E+03,,,
662.25,0,0,11.3892319,3.77708497,47.45258626,-0.549558687,1.29E+03,,,
662.5,0,0,16.53786104,3.699464315,36.68424548,-209.28787,1.29E+03,,,
662.75,0,0,12.62403613,1.572045042,39.59486901,-446.7167377,1.29E+03,,,
663,0,0,11.84124778,0.168741314,40.51528559,-171.8346894,1.29E+03,,,
663.25,0,0,10.82109641,0.323699686,55.51834222,-0.412472413,2.46E+03,,,
663.5,0,0,8.943948723,-2.630020355,72.56734615,-294.4573548,1.29E+03,,,
663.75,0,0,5.387041197,-2.353627938,68.09051582,-617.0153894,1.29E+03,,,
664,0,0,2.119909861,-2.534398212,81.81280986,-240.1008345,1.29E+03,,,
664.25,0,0,0.775253462,-1.534064129,79.68540848,-0.412472413,1.29E+03,,,
664.5,0,0,4.501802701,-0.284188181,65.98459477,-246.7366003,3.51E+04,,,
664.75,0,0,2.017860077,-0.775636928,49.5149929,-561.5610673,1.29E+03,,,
665,0,0,1.264719524,-0.034057509,43.27581196,-167.2730726,4.60E+03,,,
665.25,0,0,0.739113352,-0.296748229,36.78800289,-0.322911371,6.26E+03,,,
665.5,0,0,4.231676716,0.006937789,52.32117387,-264.051252,6.26E+03,,,
665.75,0,0,2.768633825,-3.139589202,72.63553501,-642.878049,1.29E+03,,,
666,0,0,3.116933353,-4.249861236,46.63505727,-164.805072,1.29E+03,,,
666.25,0,0,2.148989027,-7.851355808,36.36370992,-0.412472413,3.82E+04,,,
666.5,0,0,5.548003616,-4.547075136,21.8313324,-140.410436,2.75E+05,,,
666.75,0,0,1.285061586,-3.331630269,23.20625265,-230.1612493,1.44E+06,,,
667,0,0,-0.087725928,-2.346081456,15.55251675,-72.31272704,3.40E+06,,,
667.25,0,0,4.164259499,0.261503389,18.54700411,-0.459997645,1.80E+06,,,
667.5,0,0,8.141208777,3.214552701,21.91329353,-106.6370317,1.50E+06,,,
667.75,0,0,14.65114915,6.621137113,28.62590255,-269.2733073,6.18E+05,,,
668,0,0,18.42075569,9.923298569,45.32104234,-158.5514618,1.74E+05,,,
668.25,0,0,22.11970224,10.76277233,38.73916064,-0.089589004,4.63E+05,,,
668.5,0,0,23.67692062,10.3979945,61.14426849,-250.0053342,1.29E+03,,,
668.75,0,0,21.15896616,7.219168042,65.05716379,-551.0222147,1.29E+03,,,
669,0,0,15.76132205,9.325785438,66.66374342,-176.6916598,1.29E+03,,,
669.25,0,0,13.5416062,6.848738141,64.04864136,-0.872442096,1.98E+04,,,
669.5,0,0,21.62262538,7.9334626,80.00729079,-307.8239203,1.29E+03,,,
669.75,0,0,23.80325155,8.441936801,86.38152596,-706.4653751,1.29E+03,,,
670,0,0,20.46295004,4.743608699,75.52832026,-236.1097028,1.29E+03,,,
670.25,0,0,27.65286998,2.788555254,62.71393267,-0.872442096,1.29E+03,,,
670.5,0,0,27.31721218,0.487840562,58.47512082,-255.0984016,1.29E+03,,,
670.75,0,0,26.70224496,-2.227754477,45.47382671,-474.0761292,1.29E+03,,,
671,0,0,14.41692757,-3.53764018,38.23266682,-183.6230787,1.29E+03,,,
671.25,0,0,10.09285529,-2.327839303,18.22029426,-2.80E-05,1.29E+03,,,
671.5,0,0,12.36864582,0.102685651,21.08840463,-151.755542,1.29E+03,,,
671.75,0,0,8.959023764,-2.843304197,33.8670624,-415.691345,4.30E+04,,,
672,0,0,10.33358857,0.479153908,6.304019906,-62.13552855,7.79E+05,,,
672.25,0,0,10.00339684,0.213517888,8.737128156,-0.459997645,5.80E+05,,,
672.5,0,0,6.113780126,0.062536399,11.90176095,-124.4875989,1.92E+04,,,
672.75,0,0,5.10200332,-0.106969105,16.1395717,-318.0950112,1.29E+03,,,
673,0,0,2.467277912,-2.177974484,12.52789494,-115.6860058,1.29E+03,,,
673.25,0,0,5.577678921,-0.772425468,19.45480227,-0.412472413,1.29E+03,,,
673.5,0,0,6.60286063,0.556785515,28.6954617,-217.5364726,1.29E+03,,,
673.75,0,0,14.22570224,-0.462002189,45.24834175,-517.2898277,1.29E+03,,,
674,0,0,18.37264592,-1.445453598,50.06236016,-189.9061427,1.29E+03,,,
674.25,0,0,23.80019837,3.939781642,54.12223446,-0.872442096,1.29E+03,,,
674.5,0,0,18.81988366,2.021441648,53.97546326,-263.8524673,1.29E+03,,,
674.75,0,0,11.81431468,2.567648996,47.29863939,-505.566851,1.29E+03,,,
675,0,0,3.654620675,-0.826592984,48.01211785,-185.15752,1.29E+03,,,
675.25,0,0,0.697221349,-0.188408542,48.0798295,-0.412472413,1.29E+03,,,
675.5,0,0,5.488020554,0.603732454,41.56565945,-205.4612946,1.29E+03,,,
675.75,0,0,10.42167776,2.39080052,44.67139598,-533.6164705,1.29E+03,,,
676,0,0,15.08520462,-0.127912283,41.71892116,-156.2634638,1.29E+03,,,
676.25,0,0,15.92237454,3.603756735,28.37036172,-0.089589004,1.38E+04,,,
676.5,0,0,15.63950915,4.770249543,14.63904464,-167.1329975,2.54E+05,,,
676.75,0,0,4.753996048,-1.330886593,29.34075102,-402.4676912,1.28E+05,,,
677,0,0,2.389783537,-3.606255482,36.07871993,-170.9582553,5.65E+04,,,
677.25,0,0,1.132040484,-4.650229474,52.12202678,-0.412472413,1.29E+03,,,
677.5,0,0,5.060622385,-2.319109616,40.53597277,-209.324001,4.30E+04,,,
677.75,0,0,3.468320233,-0.92438861,42.03278153,-489.595467,1.29E+03,,,
678,0,0,6.079063476,-0.398836068,37.70332237,-179.1139734,1.29E+03,,,
678.25,0,0,12.28514953,0.249146525,18.69411452,-0.412472413,1.32E+04,,,
678.5,0,0,22.42395512,4.944227149,22.80151405,-162.5731494,1.32E+04,,,
678.75,0,0,11.27372382,2.451199031,21.57887769,-338.3354707,1.29E+03,,,
679,0,0,8.287558861,1.861649949,29.34135994,-143.8604112,2.51E+04,,,
679.25,0,0,11.9989052,2.107254662,44.29863935,-0.322911371,4.90E+04,,,
679.5,0,0,27.3087705,8.251296953,44.72461843,-201.4201981,1.29E+03,,,
679.75,0,0,36.6382888,12.50104308,36.64572002,-389.2069656,1.92E+04,,,
680,0,0,48.84571796,21.37240015,64.01016228,-198.8825245,1.29E+03,,,
680.25,0,0,43.46139946,19.48334247,56.47414282,-0.412472413,1.29E+03,,,
680.5,0,0,34.69635832,17.09935526,49.91450269,-159.9191816,9.86E+04,,,
680.75,0,0,28.66249637,16.14732122,64.66237309,-464.2588307,9.62E+04,,,
681,0,0,22.12338548,9.723529174,64.10938499,-173.3245301,8.63E+04,,,
681.25,0,0,28.29267636,11.17472115,57.10458061,-0.549558687,2.25E+05,,,
681.5,0,0,35.80656468,19.22264886,46.83109291,-139.663278,6.19E+05,,,
681.75,0,0,49.26234599,26.45754005,74.61503268,-564.3981068,6.89E+05,,,
682,0,0,40.80065834,22.20998738,54.73298645,-156.3320752,3.85E+05,,,
682.25,0,0,31.63955623,9.893591407,30.6200972,-0.459997645,1.89E+06,,,
682.5,0,0,21.48020023,4.244145968,21.61041215,-106.5128274,2.18E+06,,,
682.75,0,0,23.03906227,4.240412238,16.87706316,-183.5311909,1.10E+06,,,
683,0,0,23.34831865,3.026925764,36.5483978,-132.1164205,6.75E+05,,,
683.25,0,0,20.56514021,0.955989083,53.43875889,-0.089589004,4.68E+04,,,
683.5,0,0,26.37075666,7.329526515,47.82109206,-208.1687721,1.60E+05,,,
683.75,0,0,29.70424423,7.466386862,66.45461844,-605.7955828,1.29E+03,,,
684,0,0,32.61149048,12.74347951,75.67060313,-224.8169746,5.48E+03,,,
684.25,0,0,32.84546766,10.71643366,65.38173345,-0.412472413,9.71E+04,,,
684.5,0,0,23.74490126,8.484513074,65.61492425,-274.674268,1.29E+03,,,
684.75,0,0,16.97586136,4.450938635,70.03864043,-608.4143512,1.29E+03,,,
685,0,0,13.73598557,4.263360747,77.9645698,-235.4398998,1.29E+03,,,
685.25,0,0,17.5202483,8.40828948,74.49842565,-0.322911371,1.29E+03,,,
685.5,0,0,14.08527066,5.882128894,68.40501481,-251.827653,1.29E+03,,,
685.75,0,0,8.374560657,2.615109101,58.982092,-536.4172839,1.29E+03,,,
686,0,0,7.027075641,2.491648491,67.06012073,-222.4790107,1.29E+03,,,
686.25,0,0,7.121640266,0.208088644,62.44454128,-2.80E-05,1.29E+03,,,
686.5,0,0,10.21051306,2.74275462,68.41886553,-271.4058336,1.29E+03,,,
686.75,0,0,6.03282122,3.194885146,63.80397109,-564.429913,1.14E+04,,,
687,0,0,5.919903648,2.345174623,64.48058707,-182.1243758,1.29E+03,,,
687.25,0,0,5.909646362,2.056340911,67.23475448,-2.80E-05,2.93E+04,,,
687.5,0,0,7.224866445,2.784975769,74.93773156,-288.1878083,1.14E+04,,,
687.75,0,0,10.29693233,2.215696081,72.70989859,-617.2127665,3.59E+04,,,
688,0,0,7.350744764,3.99742376,64.0375011,-209.3722574,1.29E+03,,,
688.25,0,0,10.37269785,1.045246093,66.88070582,-2.80E-05,1.29E+03,,,
688.5,0,0,9.710503906,1.456965459,68.17506479,-266.4074643,1.29E+03,,,
688.75,0,0,2.428915595,0.352338651,57.58682393,-516.4405124,1.29E+03,,,
689,0,0,0.155155123,-0.449306723,33.27248585,-145.5852605,9.76E+04,,,
689.25,0,0,0.020440349,-1.322638695,36.34246944,-2.80E-05,7.58E+05,,,
689.5,0,0,2.121578411,0.094736241,45.02407449,-183.9921257,4.41E+05,,,
689.75,0,0,1.12869308,-0.205267718,61.88413986,-619.9761355,3.34E+04,,,
690,0,0,1.558359301,-1.345639557,73.76879486,-237.8409962,3.62E+03,,,
690.25,0,0,3.751294573,-0.958788648,72.04228238,-2.80E-05,1.29E+03,,,
690.5,0,0,1.244501559,-0.692793041,58.96908111,-257.2371341,1.29E+03,,,
690.75,0,0,-1.444864278,-2.998099548,60.54410316,-618.9586809,3.21E+04,,,
691,0,0,-2.071316265,-2.220499711,49.19828406,-226.5999128,3.53E+04,,,
691.25,0,0,1.04593433,-6.122107909,23.02718353,-0.459997645,1.29E+03,,,
691.5,0,0,9.782907237,-8.531935023,18.06185921,-185.5809412,1.29E+03,,,
691.75,0,0,11.02401206,-6.264562727,32.36104592,-484.0900273,1.29E+03,,,
692,0,0,10.25928293,-10.12391603,42.17240033,-182.5900193,1.29E+03,,,
692.25,0,0,-1.775807883,-12.10348636,27.21543701,-0.459997645,2.95E+03,,,
692.5,0,0,-12.68298993,-15.10557791,21.67609161,-179.6670842,1.19E+05,,,
692.75,0,0,-9.897863521,-16.31251388,14.0839162,-367.8913965,2.51E+05,,,
693,0,0,-10.52704816,-14.24840993,23.08315509,-174.3883861,6.46E+05,,,
693.25,0,0,-5.126945559,-5.762857581,5.404744309,-0.322911371,2.27E+06,,,
693.5,0,0,1.202869042,-2.641418964,-3.113436746,-87.89231386,9.78E+05,,,
693.75,0,0,4.626214387,-1.56632524,8.219263311,-277.882503,8.04E+04,,,
694,0,0,6.108462573,0.306978264,27.97847289,-113.3627857,1.29E+03,,,
694.25,0,0,15.80561225,3.629581472,44.76533719,-2.80E-05,1.32E+04,,,
694.5,0,0,22.46340307,8.511892862,51.73417189,-207.0084981,6.87E+04,,,
694.75,0,0,32.38809893,12.26031372,49.19630513,-431.3421225,1.79E+05,,,
695,0,0,36.24814848,14.69046752,26.45464111,-91.5144302,5.19E+05,,,
695.25,0,0,32.12053646,15.36440627,24.58238822,-2.80E-05,1.13E+06,,,
695.5,0,0,30.43011449,15.10037876,42.37772213,-143.9383552,3.05E+05,,,
695.75,0,0,31.00769455,12.03239642,49.34323101,-429.34931,1.59E+05,,,
696,0,0,28.93260006,9.021707226,49.25150651,-195.7294154,1.14E+05,,,
696.25,0,0,28.3108127,9.964115775,65.0311189,-0.322911371,4.66E+05,,,
696.5,0,0,24.32916262,11.86389807,86.90638195,-289.568903,7.54E+04,,,
696.75,0,0,18.82487111,4.45277437,59.09051568,-480.2405032,8.99E+04,,,
697,0,0,16.68741397,2.667616709,68.51747273,-165.5367813,1.29E+03,,,
697.25,0,0,13.92055344,1.769978725,36.08502592,-2.80E-05,1.29E+03,,,
697.5,0,0,10.35270126,3.027250903,29.23995051,-158.6702805,4.31E+04,,,
697.75,0,0,9.141229043,7.09862848,21.39339664,-201.5408015,1.56E+06,,,
698,0,0,6.399217365,4.353519298,21.85806245,-62.60075002,1.74E+06,,,
698.25,0,0,12.78306406,5.979519089,24.40677663,-2.80E-05,3.59E+06,,,
698.5,0,0,25.0588649,13.98533007,37.20981632,-132.860485,3.45E+06,,,
698.75,0,0,29.03241548,8.869271782,41.77317456,-309.149057,1.29E+06,,,
699,0,0,33.00112242,7.501089344,64.17258533,-176.0310502,8.15E+04,,,
699.25,0,0,41.30990036,7.538999332,54.64490386,-2.80E-05,1.31E+04,,,
699.5,0,0,32.40981305,8.131605961,62.5121215,-222.6107138,1.29E+03,,,
699.75,0,0,17.05557215,4.201220161,60.79080547,-505.5542912,1.29E+03,,,
700,0,0,15.49452201,7.860801845,66.02932451,-189.8109929,1.29E+03,,,
700.25,0,0,16.82076504,6.86769275,58.51077441,-2.80E-05,3.41E+04,,,
700.5,0,0,8.469150657,4.152479282,77.86186646,-276.7170209,5.48E+03,,,
700.75,0,0,4.156615333,0.377220382,58.73478091,-531.708064,1.38E+04,,,
701,0,0,3.269236646,0.848492777,65.90725117,-192.2400281,5.48E+03,,,
701.25,0,0,0.708742825,0.395389981,68.75947892,-2.80E-05,2.34E+04,,,
701.5,0,0,4.088999774,2.29474482,73.65756895,-278.0410899,1.31E+04,,,
701.75,0,0,0.369346139,-1.766654705,66.22493798,-597.744265,1.29E+03,,,
702,0,0,-0.706425187,-0.9894049,79.75095653,-229.7340972,1.29E+03,,,
702.25,0,0,-1.218264138,-1.490321218,55.41073495,-2.80E-05,2.95E+03,,,
702.5,0,0,-0.826825787,-2.069568831,67.83885441,-269.6037394,1.71E+04,,,
702.75,0,0,-1.611626868,-2.112425451,57.88255305,-596.924233,2.46E+03,,,
703,0,0,-3.401818274,-4.869568558,56.34568726,-203.435381,7.26E+03,,,
703.25,0,0,0.309521615,-1.472490162,49.84582216,-2.80E-05,1.29E+03,,,
703.5,0,0,7.301493354,-3.550607179,44.58682388,-207.2532791,1.44E+04,,,
703.75,0,0,8.185928512,-4.11535291,35.09334067,-416.5197164,1.29E+03,,,
704,0,0,10.37181618,-2.887669573,23.7981881,-115.4970461,3.54E+04,,,
704.25,0,0,3.219936336,-0.863649864,17.41643161,-2.80E-05,3.11E+05,,,
704.5,0,0,9.836161535,2.040369936,19.67492936,-96.23973427,9.75E+05,,,
704.75,0,0,38.55206394,9.643929602,46.03649988,-392.0908641,1.29E+03,,,
705,0,0,35.61733215,8.822073815,55.73330242,-178.1391491,1.29E+03,,,
705.25,0,0,32.79632892,7.563207555,38.52095951,-2.80E-05,2.46E+03,,,
705.5,0,0,14.77592669,1.082523278,59.01341194,-208.1835585,1.32E+04,,,
705.75,0,0,7.289758077,1.363302837,36.54784421,-468.6306208,4.37E+04,,,
706,0,0,5.164050084,-0.462660655,33.64374105,-158.2381571,1.29E+03,,,
706.25,0,0,11.64681445,0.005065047,36.24198266,-2.80E-05,1.29E+03,,,
706.5,0,0,19.94619248,0.93117269,38.52016621,-164.7713809,1.29E+03,,,
706.75,0,0,9.265200733,-5.270732547,39.45912963,-435.8116265,1.92E+04,,,
707,0,0,0.250485342,-8.164275049,13.28860581,-84.42037836,1.18E+05,,,
707.25,0,0,-3.42846657,-8.231112458,-0.222499151,-2.80E-05,4.61E+05,,,
707.5,0,0,1.520677594,-0.778155163,9.576822345,-113.1142975,4.85E+05,,,
707.75,0,0,20.96935979,-9.33892066,43.00906152,-494.8114025,5.48E+03,,,
708,0,0,30.79378166,-4.022516372,66.34146879,-193.5046009,1.29E+03,,,
708.25,0,0,27.47029935,3.624355639,74.45258652,-2.80E-05,1.29E+03,,,
708.5,0,0,24.73936726,2.301633247,30.14118178,-124.666354,3.71E+04,,,
708.75,0,0,7.280270185,-7.23720336,25.17693479,-303.8162285,5.91E+04,,,
709,0,0,-5.017779446,-10.49309283,2.127245751,-72.06815627,1.11E+05,,,
709.25,0,0,-1.239272542,-2.118133304,20.59819455,-2.80E-05,1.57E+05,,,
709.5,0,0,1.448386008,-0.411292992,33.5612793,-216.2867627,2.46E+03,,,
709.75,0,0,3.088368351,1.175752819,37.54351716,-547.0209517,3.30E+05,,,
710,0,0,3.312146833,1.948439414,13.77665464,-101.6887482,4.48E+05,,,
710.25,0,0,-2.046170042,-4.533165263,11.25768037,-2.80E-05,9.31E+04,,,
710.5,0,0,7.405074713,-7.739751328,12.75781525,-164.9392846,3.74E+04,,,
710.75,0,0,58.62177955,-0.357469249,58.10384265,-581.652163,1.29E+03,,,
711,0,0,59.18743587,1.95155304,50.35270816,-171.6450891,1.29E+03,,,
711.25,0,0,56.31777299,9.919060425,78.85661691,-2.80E-05,1.29E+03,,,
711.5,0,0,55.63721651,14.86315705,80.27581265,-252.5521182,2.95E+03,,,
711.75,0,0,37.33971758,1.473867099,87.86933496,-662.1231971,1.29E+03,,,
712,0,0,17.62431832,-4.515243845,55.68089653,-168.7354666,1.29E+03,,,
712.25,0,0,10.87951976,-9.17812604,61.3028351,-2.80E-05,1.29E+03,,,
712.5,0,0,15.57857833,-6.482171603,57.01581301,-205.2898785,6.69E+04,,,
712.75,0,0,12.23353441,-5.50568239,58.66020969,-518.0803429,1.29E+03,,,
713,0,0,10.0217956,-2.247491304,58.90126117,-140.8671393,1.29E+03,,,
713.25,0,0,11.11826472,1.306616051,55.92575133,-2.80E-05,4.89E+04,,,
713.5,0,0,13.27016679,3.36437288,72.75750005,-223.7412706,1.29E+03,,,
713.75,0,0,8.772048041,2.351577195,59.83452737,-486.1186575,1.29E+03,,,
714,0,0,7.894819145,5.052766293,54.03103356,-146.2145592,1.78E+05,,,
714.25,0,0,13.59398513,8.194075899,21.65622129,-2.80E-05,2.31E+06,,,
714.5,0,0,24.37669663,14.69380889,25.61523975,-80.26111251,1.13E+06,,,
714.75,0,0,25.41891938,8.113379998,38.3408596,-257.7414415,1.06E+06,,,
715,0,0,33.65254117,7.424496596,54.03797831,-105.7164649,2.46E+03,,,
715.25,0,0,35.71655924,13.3976788,59.67844031,-2.80E-05,4.78E+03,,,
715.5,0,0,40.95796672,15.14333311,37.88693278,-115.1872267,2.46E+03,,,
715.75,0,0,35.24663653,13.29655232,28.8129936,-270.3880184,2.46E+03,,,
716,0,0,35.09529865,12.5685699,29.83138563,-89.42094991,1.29E+03,,,
716.25,0,0,28.63689916,12.48826398,55.80718863,-2.80E-05,1.62E+05,,,
716.5,0,0,19.593714,7.79042185,54.6581224,-162.2508819,4.66E+04,,,
716.75,0,0,11.83906784,5.781324994,29.94817705,-223.5767091,3.29E+04,,,
717,0,0,19.26596231,9.509727789,38.70158331,-65.3230439,8.16E+04,,,
717.25,0,0,30.37813536,7.897233345,71.03927249,-2.80E-05,1.31E+05,,,
717.5,0,0,27.0895518,7.321587936,77.22826411,-223.5087969,2.09E+04,,,
717.75,0,0,8.149444579,4.105784211,88.18907708,-628.2359777,1.16E+03,,,
718,0,0,7.581308681,3.17093758,75.60933548,-158.4595846,-1.54E+00,,,
718.25,0,0,6.840816615,-0.658093825,66.53811335,-2.80E-05,-1.54E+00,,,
718.5,0,0,8.113393467,2.145699892,65.00124756,-177.0860049,-1.54E+00,,,
718.75,0,0,9.088610766,1.713350398,64.26061481,-486.7716809,-1.54E+00,,,
719,0,0,9.859363216,1.572762238,71.5911512,-186.1456948,-1.54E+00,,,
719.25,0,0,16.43139492,3.288419348,66.26815942,-2.80E-05,7.53E+04,,,
719.5,0,0,30.58293678,0.875851556,79.18171674,-221.6272512,-1.54E+00,,,
719.75,0,0,19.73645519,1.399815526,79.32584713,-605.5510593,-1.54E+00,,,
720,0,0,19.89385836,1.384176296,65.55317938,-150.25996,-1.54E+00,,,
720.25,0,0,13.28329419,3.811899448,50.80618746,-2.80E-05,-1.54E+00,,,
720.5,0,0,15.81363594,2.795632276,54.36740535,-180.6119683,-1.54E+00,,,
720.75,0,0,20.5012513,0.12077052,58.78594806,-465.9880431,-1.54E+00,,,
721,0,0,13.61867915,3.241738799,84.24042869,-180.7894594,-1.54E+00,,,
721.25,0,0,14.99202107,5.683586122,87.30766303,-2.80E-05,1.43E+04,,,
721.5,0,0,12.77556282,6.436592235,89.33370795,-231.3781692,5.96E+03,,,
721.75,0,0,13.06281348,1.969044645,83.66226522,-601.8230995,-1.54E+00,,,
722,0,0,12.71541258,3.335439626,92.15838909,-186.8100149,-1.54E+00,,,
722.25,0,0,9.718522576,2.875946975,85.03961849,-2.80E-05,4.18E+03,,,
722.5,0,0,11.78429257,1.965459001,79.40836406,-220.3043678,9.32E+04,,,
722.75,0,0,11.17292491,1.808016318,51.53046024,-445.7680521,1.80E+05,,,
723,0,0,9.188419725,0.864942573,64.7172354,-151.6349885,2.32E+03,,,
723.25,0,0,12.01258974,5.580877109,57.53497178,-2.80E-05,1.01E+04,,,
723.5,0,0,13.2320077,5.3688236,63.185227,-188.6424782,-1.54E+00,,,
723.75,0,0,13.17533277,4.649014302,58.01394225,-474.2955552,2.08E+04,,,
724,0,0,12.06789184,4.5347595,68.18622817,-162.2704617,-1.54E+00,,,
724.25,0,0,11.07999624,2.863749663,72.6785488,-2.80E-05,1.79E+04,,,
724.5,0,0,12.30958227,3.891771975,76.43944424,-211.0859734,9.36E+04,,,
724.75,0,0,5.213589043,2.646494871,71.13070416,-577.9580173,1.47E+05,,,
725,0,0,7.604967823,2.875809708,61.02879397,-169.5404851,5.96E+03,,,
725.25,0,0,10.68011344,2.211776791,65.1658803,-2.80E-05,1.19E+04,,,
725.5,0,0,20.09577041,-0.148971982,63.49208965,-196.5518566,2.38E+04,,,
725.75,0,0,14.19519405,-5.582273109,58.93176454,-524.8926506,-1.54E+00,,,
726,0,0,10.39316387,-6.339878858,49.39709194,-135.0431198,-1.54E+00,,,
726.25,0,0,11.5420146,-2.771730289,44.6891261,-2.80E-05,-1.54E+00,,,
726.5,0,0,13.67613495,-1.240188641,46.47599018,-169.5125054,-1.54E+00,,,
726.75,0,0,10.94911615,-0.348464261,31.77349036,-352.4461966,-1.54E+00,,,
727,0,0,7.653379795,-0.313250436,24.92292553,-88.55425612,-1.54E+00,,,
727.25,0,0,2.455320475,-1.008246187,13.30488955,-2.80E-05,8.28E+03,,,
727.5,0,0,0.865944415,-2.140906089,34.24520015,-122.1017992,-1.54E+00,,,
727.75,0,0,0.538451351,-0.893923426,49.29969349,-490.8130734,-1.54E+00,,,
728,0,0,3.499196011,-1.163681038,55.89970644,-149.1279089,-1.54E+00,,,
728.25,0,0,5.893405112,3.138587191,32.58368227,-2.80E-05,1.43E+04,,,
728.5,0,0,2.952291479,-1.604055308,41.48892476,-143.2716701,6.32E+04,,,
728.75,0,0,1.490556149,-7.030182014,24.67208083,-372.281698,-1.54E+00,,,
729,0,0,-1.969270336,-6.760909425,19.94693831,-93.99952874,-1.54E+00,,,
729.25,0,0,-2.795663446,-6.047768962,37.6507321,-2.80E-05,-1.54E+00,,,
729.5,0,0,0.241063316,-1.37090885,26.15292195,-131.3203487,-1.54E+00,,,
729.75,0,0,0.073963424,-0.283026222,57.63856793,-572.9919061,-1.54E+00,,,
730,0,0,0.217951492,-2.154956219,49.44493326,-160.4251166,-1.54E+00,,,
730.25,0,0,-0.502285332,-4.083486401,49.62658786,-2.80E-05,-1.54E+00,,,
730.5,0,0,-0.351893969,-2.795256126,23.95514484,-106.0003431,-1.54E+00,,,
730.75,0,0,-0.528196035,-2.380629302,34.56956202,-375.7553753,-1.54E+00,,,
731,0,0,0.097864614,-2.220552125,47.79103619,-115.4265623,-1.54E+00,,,
